time,value
7724,33.3086
7725,33.6332
7726,33.2076
7727,33.141
7728,32.5471
7729,31.997
7730,31.8749
7731,32.1334
7732,32.5801
7733,33.0126
7734,32.5973
7735,32.7147
7736,33.0897
7737,33.4283
7738,33.5651
7739,33.3799
7740,33.856
7741,34.0776
7742,33.9864
7743,33.7889
7744,33.9235
7745,34.5193
7746,35.0341
7747,36.0205
7748,36.5545
7749,36.2865
7750,36.3045
7751,36.4278
7752,36.8337
7753,36.9611
7754,36.9393
7755,37.4566
7756,38.3186
7757,38.9963
7758,39.6698
7759,39.4661
7760,39.5622
7761,40.3115
7762,40.2623
7763,40.5576
7764,40.0109
7765,40.0887
7766,39.0635
7767,39.038
7768,39.1008
7769,39.532
7770,39.7642
7771,39.595
7772,39.7891
7773,40.0454
7774,39.524
7775,39.7271
7776,39.9916
7777,39.1885
7778,39.056
7779,39.0763
7780,39.7606
7781,40.4653
7782,40.4173
7783,40.544
7784,40.4954
7785,40.2018
7786,39.952
7787,40.4119
7788,40.3039
7789,40.1334
7790,40.3186
7791,40.3876
7792,40.6805
7793,40.6966
7794,40.9739
7795,40.7423
7796,40.7985
7797,40.9467
7798,41.0733
7799,40.6105
7800,39.4017
7801,39.1883
7802,39.3839
7803,38.9676
7804,38.6401
7805,38.5994
7806,38.4556
7807,38.0386
7808,37.4749
7809,38.4564
7810,38.972
7811,40.3895
7812,40.3909
7813,40.7317
7814,41.5501
7815,41.8483
7816,42.1955
7817,42.5635
7818,42.4823
7819,42.0866
7820,43.3706
7821,43.8772
7822,43.7893
7823,43.9721
7824,43.9114
7825,43.8912
7826,44.6003
7827,44.6328
7828,44.5212
7829,44.9931
7830,44.7344
7831,44.3794
7832,44.1514
7833,44.3415
7834,43.4512
7835,43.0683
7836,43.5999
7837,42.9352
7838,43.3933
7839,43.1943
7840,42.2758
7841,42.1532
7842,41.6668
7843,41.6626
7844,41.082
7845,40.8466
7846,40.7535
7847,40.9595
7848,40.3223
7849,40.6037
7850,40.4084
7851,40.6242
7852,40.9435
7853,41.7547
7854,41.8875
7855,41.9137
7856,42.2185
7857,43.0712
7858,42.3519
7859,42.6617
7860,42.8888
7861,43.6195
7862,44.0113
7863,44.6219
7864,44.4141
7865,44.0978
7866,44.5902
7867,45.1054
7868,45.2202
7869,45.2373
7870,44.5903
7871,44.1181
7872,43.8585
7873,44.1002
7874,44.0309
7875,44.0486
7876,44.3204
7877,44.1927
7878,43.5585
7879,43.8678
7880,43.7473
7881,43.5367
7882,43.6544
7883,43.9152
7884,43.5495
7885,43.4263
7886,43.2009
7887,42.8711
7888,43.0552
7889,43.0441
7890,43.2194
7891,42.3987
7892,41.9923
7893,42.2955
7894,42.93
7895,43.3639
7896,42.9887
7897,42.7684
7898,41.8716
7899,41.3345
7900,41.324
7901,41.0964
7902,40.5299
7903,41.0023
7904,40.8031
7905,40.3966
7906,40.2141
7907,40.2104
7908,39.9151
7909,40.3504
7910,40.4157
7911,39.885
7912,39.4418
7913,39.3703
7914,39.4232
7915,39.1834
7916,38.7148
7917,39.1469
7918,39.0296
7919,38.6871
7920,38.823
7921,39.3974
7922,39.3184
7923,39.0364
7924,39.5858
7925,39.8926
7926,39.5907
7927,39.7486
7928,39.7995
7929,40.5898
7930,40.7062
7931,40.3225
7932,39.6389
7933,39.1002
7934,39.7012
7935,40.1986
7936,39.8773
7937,40.4579
7938,40.1424
7939,40.0866
7940,40.1457
7941,39.3481
7942,38.7575
7943,38.4043
7944,37.9305
7945,37.6664
7946,37.6941
7947,36.7391
7948,36.6293
7949,36.2191
7950,36.3621
7951,36.3977
7952,36.3115
7953,36.1913
7954,36.4695
7955,36.5252
7956,36.2557
7957,35.7838
7958,35.3958
7959,34.3644
7960,34.4774
7961,35.1584
7962,35.255
7963,35.5242
7964,35.4215
7965,35.9133
7966,35.3851
7967,35.406
7968,35.3667
7969,36.0335
7970,36.3142
7971,37.4451
7972,37.5118
7973,37.6654
7974,37.429
7975,37.5635
7976,36.9577
7977,37.3228
7978,37.2611
7979,36.9539
7980,37.2516
7981,37.3759
7982,37.6967
7983,37.2642
7984,37.0861
7985,36.9853
7986,36.852
7987,37.1888
7988,37.4373
7989,37.6321
7990,37.5633
7991,37.9638
7992,38.5016
7993,39.6448
7994,39.9964
7995,39.7108
7996,38.9081
7997,38.3839
7998,37.9
7999,38.0384
8000,37.6818
8001,37.7871
8002,37.5185
8003,37.9504
8004,37.0826
8005,36.8616
8006,36.5312
8007,36.7363
8008,36.9897
8009,36.976
8010,36.9635
8011,36.4802
8012,36.6833
8013,35.9368
8014,35.8413
8015,35.4583
8016,35.3983
8017,35.1929
8018,34.3505
8019,33.9826
8020,34.0373
8021,33.4413
8022,33.4157
8023,33.723
8024,34.5282
8025,34.1867
8026,34.4628
8027,34.461
8028,34.0064
8029,33.7631
8030,34.1133
8031,34.1633
8032,33.9869
8033,33.5311
8034,33.7178
8035,33.0647
8036,33.0897
8037,32.9616
8038,33.2414
8039,33.6189
8040,33.4193
8041,33.7367
8042,33.9032
8043,33.4661
8044,33.1132
8045,33.5145
8046,33.7535
8047,33.8062
8048,33.2381
8049,33.0508
8050,32.8662
8051,32.8896
8052,32.6636
8053,32.2108
8054,31.6033
8055,31.5272
8056,32.0856
8057,32.2203
8058,32.0929
8059,31.2852
8060,31.598
8061,31.2768
8062,30.968
8063,30.6785
8064,30.0712
8065,30.3515
8066,30.4069
8067,30.3207
8068,30.0794
8069,30.4083
8070,30.4783
8071,30.6951
8072,30.602
8073,30.439
8074,29.9261
8075,29.3165
8076,29.8445
8077,29.9587
8078,30.1187
8079,29.9532
8080,29.4377
8081,29.0378
8082,29.0065
8083,28.4543
8084,28.4221
8085,28.5216
8086,29.037
8087,29.0666
8088,29.1045
8089,29.0942
8090,29.1911
8091,29.0163
8092,28.9916
8093,29.3178
8094,29.0413
8095,29.1268
8096,28.9384
8097,29.6176
8098,29.9584
8099,29.8774
8100,29.9027
8101,30.1284
8102,30.5697
8103,30.5367
8104,30.901
8105,31.4264
8106,31.0867
8107,30.9955
8108,31.0002
8109,31.4404
8110,31.5776
8111,31.7958
8112,31.996
8113,32.2216
8114,32.1488
8115,32.1124
8116,32.2631
8117,32.0668
8118,31.919
8119,31.8221
8120,31.505
8121,31.1445
8122,31.3075
8123,30.9136
8124,31.489
8125,32.2929
8126,32.4696
8127,32.3322
8128,32.4691
8129,33.7013
8130,33.5861
8131,33.3905
8132,33.3107
8133,33.1694
8134,33.1359
8135,33.0091
8136,32.886
8137,32.9846
8138,33.3968
8139,33.5876
8140,34.0896
8141,34.1509
8142,34.7736
8143,34.6772
8144,34.6808
8145,34.2906
8146,34.8254
8147,34.7366
8148,34.7721
8149,34.6068
8150,34.3324
8151,34.0489
8152,34.1171
8153,34.1124
8154,34.7429
8155,34.3719
8156,34.6596
8157,34.2469
8158,34.5151
8159,34.9298
8160,34.8256
8161,34.5638
8162,34.7431
8163,34.371
8164,34.2282
8165,34.5079
8166,34.3217
8167,34.4614
8168,34.0355
8169,34.1495
8170,34.0001
8171,34.7935
8172,35.1375
8173,35.1469
8174,35.0935
8175,35.2985
8176,35.7795
8177,36.0831
8178,35.8074
8179,35.528
8180,35.6298
8181,35.8111
8182,35.4973
8183,35.8334
8184,37.0281
8185,37.5913
8186,37.7824
8187,37.6922
8188,38.4432
8189,39.0825
8190,39.5397
8191,39.8701
8192,39.7732
8193,40.1465
8194,40.8318
8195,41.074
8196,41.0514
8197,40.9246
8198,40.0137
8199,39.9835
8200,40.2237
8201,40.2646
8202,40.8123
8203,40.6696
8204,40.5699
8205,40.3035
8206,40.0086
8207,39.9243
8208,40.2083
8209,40.2061
8210,39.7547
8211,39.627
8212,39.0791
8213,39.018
8214,38.6374
8215,38.4415
8216,38.7893
8217,38.2333
8218,38.1102
8219,38.293
8220,37.5615
8221,37.1854
8222,37.1586
8223,36.5861
8224,35.5452
8225,35.8638
8226,35.8638
8227,35.8196
8228,35.2948
8229,35.2187
8230,35.4749
8231,35.9055
8232,35.9251
8233,35.3878
8234,36.0015
8235,35.4628
8236,35.2668
8237,35.4284
8238,35.4572
8239,34.7191
8240,34.7951
8241,34.7761
8242,34.4462
8243,34.1267
8244,34.1949
8245,34.2028
8246,33.9649
8247,33.5726
8248,33.6768
8249,33.1006
8250,32.7568
8251,32.7115
8252,32.3625
8253,32.1142
8254,31.5317
8255,31.1135
8256,30.4587
8257,30.4821
8258,29.6469
8259,29.7165
8260,29.5057
8261,29.8552
8262,30.1198
8263,30.0473
8264,29.881
8265,30.0755
8266,30.1789
8267,29.9846
8268,30.1095
8269,30.0007
8270,29.9015
8271,29.9481
8272,30.6875
8273,31.0324
8274,31.3913
8275,31.4315
8276,31.4056
8277,31.3565
8278,31.138
8279,32.1254
8280,32.4367
8281,31.8815
8282,31.7053
8283,31.9087
8284,31.9331
8285,31.7727
8286,31.9997
8287,32.1589
8288,32.5726
8289,32.5682
8290,32.5388
8291,33.0117
8292,33.2019
8293,32.9977
8294,33.3353
8295,33.5638
8296,33.5422
8297,33.5101
8298,33.6031
8299,34.2948
8300,34.9183
8301,34.6783
8302,34.482
8303,34.3824
8304,34.0015
8305,34.5373
8306,34.6191
8307,35.07
8308,35.3289
8309,35.4223
8310,35.566
8311,35.7398
8312,35.6656
8313,35.5664
8314,35.71
8315,36.2765
8316,36.1036
8317,35.9851
8318,35.8967
8319,35.3951
8320,35.1517
8321,36.432
8322,36.5452
8323,36.1537
8324,36.596
8325,36.7348
8326,36.984
8327,37.4057
8328,38.2716
8329,38.031
8330,37.581
8331,37.8741
8332,37.33
8333,37.3815
8334,37.7547
8335,37.6728
8336,37.347
8337,37.6106
8338,37.093
8339,37.0594
8340,37.0476
8341,37.9636
8342,38.034
8343,38.1903
8344,38.1763
8345,38.4893
8346,39.2175
8347,39.0562
8348,38.2431
8349,38.3199
8350,38.6773
8351,39.1259
8352,39.3048
8353,39.3232
8354,39.4674
8355,39.1386
8356,39.8015
8357,40.2746
8358,40.5221
8359,41.5001
8360,41.1225
8361,40.895
8362,39.9532
8363,40.2676
8364,40.796
8365,40.9638
8366,40.4357
8367,40.6251
8368,40.7551
8369,40.4714
8370,40.2352
8371,40.1546
8372,39.6968
8373,39.8143
8374,39.7552
8375,39.2536
8376,38.7855
8377,38.8835
8378,38.0561
8379,38.2321
8380,37.7828
8381,38.193
8382,38.0774
8383,38.0089
8384,37.9471
8385,38.1597
8386,38.4281
8387,38.5866
8388,38.5388
8389,38.361
8390,38.0514
8391,38.2829
8392,37.9072
8393,37.5281
8394,37.4558
8395,37.5848
8396,38.1245
8397,38.3355
8398,38.0771
8399,37.8187
8400,37.3857
8401,36.818
8402,36.4035
8403,36.9228
8404,36.8215
8405,37.1626
8406,36.9502
8407,37.5787
8408,37.7481
8409,38.128
8410,38.2064
8411,37.9973
8412,38.1315
8413,37.9966
8414,38.1189
8415,38.2548
8416,38.7641
8417,39.2224
8418,38.6946
8419,38.667
8420,38.9237
8421,38.7816
8422,39.1241
8423,39.4031
8424,40.2042
8425,40.9386
8426,41.2152
8427,40.7282
8428,41.223
8429,41.424
8430,42.511
8431,43.6476
8432,44.0117
8433,43.8347
8434,43.0775
8435,43.3903
8436,43.168
8437,43.6255
8438,43.2902
8439,43.721
8440,43.8287
8441,44.0221
8442,43.9282
8443,43.1151
8444,42.562
8445,42.3516
8446,42.2175
8447,42.9688
8448,42.2475
8449,41.6203
8450,42.3432
8451,41.9072
8452,41.5786
8453,41.434
8454,41.5461
8455,41.4788
8456,41.5888
8457,41.3803
8458,40.7769
8459,40.6344
8460,40.0116
8461,39.9831
8462,39.7632
8463,40.091
8464,40.4356
8465,40.3261
8466,40.6181
8467,40.7437
8468,40.487
8469,40.6372
8470,41.0421
8471,41.3123
8472,40.858
8473,40.0094
8474,40.5978
8475,39.6934
8476,39.7331
8477,39.8836
8478,39.4299
8479,39.014
8480,39.0674
8481,39.053
8482,38.1883
8483,38.3385
8484,39.0555
8485,38.6079
8486,38.4018
8487,38.0815
8488,38.5445
8489,38.7876
8490,38.1465
8491,38.3095
8492,37.677
8493,37.4686
8494,37.4915
8495,37.2349
8496,37.4136
8497,37.7433
8498,37.3873
8499,37.4814
8500,37.1797
8501,37.4172
8502,37.1136
8503,36.7436
8504,36.3424
8505,36.6908
8506,36.7022
8507,36.6748
8508,36.0915
8509,36.1895
8510,36.1957
8511,35.912
8512,36.8487
8513,36.6454
8514,36.7095
8515,36.2342
8516,36.0832
8517,35.747
8518,35.6444
8519,35.8627
8520,35.4207
8521,35.0569
8522,35.6372
8523,35.5794
8524,35.2362
8525,35.0105
8526,34.7288
8527,35.0334
8528,35.3355
8529,35.4898
8530,35.4152
8531,35.9649
8532,36.3945
8533,36.5282
8534,36.774
8535,36.8103
8536,37.2041
8537,37.1073
8538,37.195
8539,36.5608
8540,36.8592
8541,37.1512
8542,37.3932
8543,37.2209
8544,37.4513
8545,37.503
8546,37.8525
8547,37.7028
8548,37.7662
8549,37.3386
8550,36.7974
8551,36.8368
8552,37.3756
8553,37.4076
8554,37.6112
8555,37.5006
8556,37.7226
8557,37.3872
8558,37.1511
8559,38.1608
8560,38.0946
8561,38.7797
8562,38.1848
8563,38.3444
8564,37.981
8565,37.8603
8566,37.5103
8567,37.6143
8568,37.2853
8569,37.4415
8570,37.7912
8571,37.6308
8572,37.5648
8573,37.9725
8574,38.325
8575,37.9063
8576,37.851
8577,38.2536
8578,38.9176
8579,39.443
8580,39.5905
8581,39.545
8582,40.1213
8583,40.9488
8584,41.0399
8585,41.3859
8586,40.7748
8587,40.3425
8588,40.1169
8589,40.0752
8590,40.6417
8591,40.5753
8592,40.5505
8593,41.3917
8594,41.6743
8595,42.0771
8596,42.4894
8597,42.6875
8598,42.6705
8599,43.1178
8600,43.1886
8601,43.4394
8602,43.8732
8603,44.4335
8604,43.4214
8605,43.0122
8606,42.9071
8607,43.0906
8608,43.5737
8609,43.8608
8610,43.6386
8611,43.4864
8612,43.1888
8613,43.9338
8614,44.4811
8615,44.7739
8616,45.0886
8617,44.8209
8618,43.7781
8619,43.9603
8620,43.7974
8621,44.1786
8622,44.9317
8623,45.066
8624,44.0815
8625,44.4715
8626,45.5985
8627,46.0882
8628,46.3661
8629,46.2043
8630,46.5617
8631,46.9974
8632,46.9371
8633,47.1305
8634,46.8841
8635,47.0329
8636,46.676
8637,46.9802
8638,47.581
8639,47.6841
8640,48.3109
8641,48.0108
8642,47.8489
8643,47.3442
8644,47.2365
8645,46.8445
8646,47.0695
8647,46.29
8648,46.3979
8649,46.0018
8650,46.1326
8651,46.2212
8652,46.3063
8653,46.4506
8654,46.2188
8655,46.4024
8656,46.7727
8657,46.8556
8658,46.7119
8659,47.4787
8660,47.9038
8661,48.168
8662,47.5979
8663,47.2605
8664,47.1857
8665,48.0389
8666,46.9303
8667,46.1016
8668,46.4674
8669,46.9242
8670,46.8218
8671,46.6148
8672,45.9674
8673,46.3075
8674,46.3227
8675,46.3209
8676,45.892
8677,45.7032
8678,45.4142
8679,45.1778
8680,44.9415
8681,44.9005
8682,44.9332
8683,45.2471
8684,45.5935
8685,45.8224
8686,44.7941
8687,44.7541
8688,44.3159
8689,43.8072
8690,44.3622
8691,44.4339
8692,44.3191
8693,43.9805
8694,44.7456
8695,44.137
8696,44.2712
8697,43.7872
8698,44.0122
8699,43.2536
8700,43.4796
8701,43.7841
8702,43.9742
8703,44.2268
8704,43.9412
8705,43.9325
8706,42.7042
8707,42.736
8708,43.1909
8709,42.8866
8710,42.8132
8711,42.8003
8712,43.0431
8713,43.4342
8714,42.908
8715,43.4136
8716,43.4117
8717,43.6022
8718,44.6281
8719,44.7445
8720,44.7329
8721,44.9106
8722,45.0811
8723,44.4391
8724,43.9781
8725,43.7734
8726,43.8966
8727,44.4065
8728,44.5588
8729,44.4009
8730,44.2084
8731,43.9391
8732,44.5994
8733,44.3597
8734,44.4218
8735,45.2738
8736,45.5768
8737,44.6977
8738,45.1536
8739,45.5016
8740,44.9168
8741,44.9123
8742,45.5357
8743,44.9003
8744,43.9062
8745,43.9868
8746,44.1422
8747,43.6374
8748,43.7583
8749,43.0584
8750,43.6067
8751,44.0095
8752,43.7823
8753,44.3513
8754,43.9028
8755,44.7714
8756,44.6415
8757,44.1955
8758,43.6437
8759,43.3427
8760,43.8171
8761,44.1037
8762,44.2653
8763,44.1082
8764,43.5502
8765,43.9509
8766,43.3049
8767,43.4359
8768,43.0012
8769,42.7509
8770,42.6105
8771,42.3115
8772,41.9003
8773,42.4127
8774,41.8209
8775,41.9039
8776,42.6321
8777,42.2034
8778,41.6201
8779,41.9851
8780,41.8944
8781,41.8183
8782,42.1436
8783,42.2621
8784,42.0639
8785,41.6225
8786,41.5722
8787,41.4731
8788,41.2937
8789,40.5747
8790,40.6614
8791,40.7897
8792,40.6295
8793,40.8596
8794,40.3558
8795,39.4676
8796,40.0248
8797,40.2726
8798,40.1658
8799,39.9975
8800,40.2017
8801,40.6997
8802,39.6654
8803,39.6936
8804,39.2045
8805,39.2426
8806,38.5199
8807,38.1726
8808,38.3788
8809,38.9676
8810,38.8297
8811,38.7359
8812,39.5462
8813,39.7701
8814,40.3799
8815,40.4061
8816,40.3721
8817,40.2784
8818,40.4365
8819,40.2882
8820,40.6864
8821,41.0609
8822,40.973
8823,40.8943
8824,40.8738
8825,40.5217
8826,40.4834
8827,40.425
8828,39.9337
8829,40.3144
8830,40.2489
8831,40.5001
8832,40.725
8833,40.6956
8834,40.729
8835,40.0774
8836,40.2241
8837,39.6255
8838,38.9288
8839,38.9195
8840,39.152
8841,39.5514
8842,39.792
8843,39.5901
8844,39.1697
8845,39.1187
8846,39.0096
8847,39.1561
8848,39.1207
8849,39.2305
8850,39.7985
8851,40.3676
8852,40.0996
8853,39.2673
8854,38.9234
8855,38.4388
8856,38.8328
8857,39.01
8858,38.7279
8859,38.5306
8860,38.5142
8861,38.9225
8862,39.2055
8863,39.1846
8864,39.213
8865,39.3394
8866,38.9601
8867,39.1494
8868,39.146
8869,38.6559
8870,38.7616
8871,38.4743
8872,38.178
8873,37.7793
8874,37.8896
8875,38.2047
8876,38.1152
8877,37.1858
8878,37.1568
8879,36.2389
8880,36.0713
8881,35.8953
8882,35.7329
8883,34.9921
8884,34.921
8885,34.8362
8886,35.3878
8887,35.4984
8888,35.5322
8889,35.145
8890,35.3127
8891,35.1737
8892,35.6507
8893,35.3922
8894,35.4981
8895,35.8565
8896,35.9666
8897,36.1901
8898,35.9159
8899,35.954
8900,35.5698
8901,35.9949
8902,35.5753
8903,35.1086
8904,34.7574
8905,34.7954
8906,35.0552
8907,34.9309
8908,35.0191
8909,34.7404
8910,34.9329
8911,34.7351
8912,35.2393
8913,35.2387
8914,35.1653
8915,35.4927
8916,35.9906
8917,35.9178
8918,35.9927
8919,36.4723
8920,36.6926
8921,37.2567
8922,37.2645
8923,37.0942
8924,37.4588
8925,37.5781
8926,37.7908
8927,37.9985
8928,37.8392
8929,38.6416
8930,38.6379
8931,38.917
8932,39.2263
8933,39.7444
8934,39.7915
8935,39.4367
8936,40.2631
8937,40.0622
8938,40.5587
8939,41.2277
8940,42.1963
8941,43.1549
8942,43.5045
8943,44.5649
8944,44.8207
8945,44.7536
8946,44.2103
8947,43.9006
8948,43.3524
8949,42.9697
8950,42.9258
8951,42.834
8952,43.5832
8953,43.2814
8954,43.6892
8955,43.693
8956,43.8117
8957,44.4434
8958,44.0015
8959,44.8009
8960,44.754
8961,44.1862
8962,44.1017
8963,44.3319
8964,44.7327
8965,45.1676
8966,44.8414
8967,44.6163
8968,45.2429
8969,45.4289
8970,45.2677
8971,45.6772
8972,45.5747
8973,45.4832
8974,46.2931
8975,46.9017
8976,47.0449
8977,47.5757
8978,46.9802
8979,47.3188
8980,46.9904
8981,47.0532
8982,47.3687
8983,47.6924
8984,47.7768
8985,48.4813
8986,49.0221
8987,48.6508
8988,50.2183
8989,49.6506
8990,50.5098
8991,49.9387
8992,50.4267
8993,50.2038
8994,50.6137
8995,50.6597
8996,51.2232
8997,50.7748
8998,51.3897
8999,50.8642
9000,50.6731
9001,49.5008
9002,48.2291
9003,48.5327
9004,48.0482
9005,48.5693
9006,48.1503
9007,47.761
9008,47.2533
9009,46.7733
9010,46.8789
9011,46.5326
9012,46.5768
9013,46.3906
9014,46.3599
9015,45.6262
9016,45.8686
9017,46.2157
9018,46.4669
9019,46.5082
9020,46.8427
9021,46.5858
9022,46.3186
9023,45.5705
9024,46.4525
9025,46.2472
9026,46.6021
9027,46.8688
9028,47.6146
9029,47.334
9030,47.2884
9031,48.1116
9032,47.536
9033,47.8463
9034,47.859
9035,48.2355
9036,47.7058
9037,46.6202
9038,46.5444
9039,46.5289
9040,46.6687
9041,46.1205
9042,46.1285
9043,46.2491
9044,46.0229
9045,46.4462
9046,46.3647
9047,45.8797
9048,45.7684
9049,45.8282
9050,45.9699
9051,45.9484
9052,44.906
9053,45.489
9054,44.8983
9055,44.0607
9056,43.4764
9057,43.5475
9058,43.4938
9059,42.8795
9060,42.5939
9061,42.1926
9062,42.346
9063,42.5361
9064,42.4284
9065,42.7112
9066,42.9855
9067,43.2549
9068,43.0892
9069,42.5435
9070,42.702
9071,42.7803
9072,42.8093
9073,42.5521
9074,42.573
9075,42.803
9076,42.4767
9077,42.5898
9078,42.4937
9079,42.183
9080,41.9112
9081,41.7244
9082,40.8707
9083,40.8396
9084,40.0191
9085,39.9639
9086,39.5544
9087,39.3573
9088,39.4775
9089,39.139
9090,38.5825
9091,38.5476
9092,38.7371
9093,38.7881
9094,39.0166
9095,38.7565
9096,38.2867
9097,37.2691
9098,37.1484
9099,37.4413
9100,37.1977
9101,37.5197
9102,37.1667
9103,36.3806
9104,36.7667
9105,36.4846
9106,36.5757
9107,36.7175
9108,36.7296
9109,37.072
9110,37.2352
9111,37.3996
9112,37.7033
9113,38.102
9114,37.656
9115,37.6883
9116,37.9292
9117,37.5149
9118,36.9637
9119,37.0366
9120,37.1771
9121,37.3807
9122,37.2615
9123,37.4962
9124,37.3184
9125,37.6325
9126,38.0869
9127,38.5388
9128,38.9359
9129,39.0264
9130,39.0546
9131,39.0192
9132,38.6783
9133,38.5943
9134,38.7961
9135,38.411
9136,38.5813
9137,39.1378
9138,39.0721
9139,38.9211
9140,39.3347
9141,39.2074
9142,39.8501
9143,39.0166
9144,39.0113
9145,39.3794
9146,39.6181
9147,40.2577
9148,40.116
9149,40.2427
9150,40.1143
9151,39.7119
9152,39.3778
9153,39.4748
9154,39.0526
9155,40.1479
9156,40.2898
9157,41.0601
9158,41.6102
9159,41.5091
9160,41.6256
9161,41.2657
9162,40.6997
9163,40.4743
9164,40.3256
9165,40.8869
9166,41.4059
9167,41.9948
9168,41.964
9169,41.9289
9170,42.2877
9171,43.8918
9172,43.7669
9173,44.2205
9174,44.7922
9175,44.6356
9176,45.5982
9177,45.1056
9178,44.2154
9179,43.7223
9180,43.5087
9181,43.6813
9182,44.382
9183,44.7302
9184,45.1277
9185,45.2649
9186,44.4303
9187,44.6445
9188,43.9671
9189,44.1687
9190,45.0466
9191,45.3505
9192,45.7558
9193,44.8507
9194,45.1081
9195,45.5381
9196,45.584
9197,45.9421
9198,46.4567
9199,46.7357
9200,46.0776
9201,46.287
9202,46.4335
9203,46.7567
9204,46.2558
9205,46.4475
9206,46.5496
9207,47.1142
9208,46.7299
9209,47.3868
9210,47.8564
9211,47.3048
9212,47.834
9213,47.6741
9214,47.8862
9215,47.6355
9216,47.3972
9217,46.914
9218,46.7552
9219,46.6572
9220,46.8797
9221,46.3881
9222,46.6165
9223,47.2224
9224,47.2878
9225,47.6121
9226,48.3164
9227,48.4887
9228,48.6842
9229,48.2811
9230,48.8542
9231,49.4089
9232,49.8072
9233,50.1817
9234,50.9782
9235,51.1645
9236,50.6294
9237,51.2513
9238,51.0576
9239,51.8015
9240,51.9552
9241,52.2466
9242,52.8221
9243,52.5418
9244,52.1201
9245,52.2784
9246,52.7097
9247,52.4807
9248,52.9356
9249,53.1714
9250,53.279
9251,53.9334
9252,53.7016
9253,54.2783
9254,54.7512
9255,55.1668
9256,55.3019
9257,54.9549
9258,55.1614
9259,55.754
9260,55.4713
9261,55.1857
9262,55.136
9263,55.9399
9264,56.3582
9265,57.2768
9266,57.4325
9267,57.4676
9268,58.2876
9269,57.3186
9270,57.79
9271,57.7661
9272,58.7195
9273,58.2595
9274,57.3558
9275,57.2061
9276,58.1747
9277,58.7133
9278,58.8554
9279,59.3088
9280,59.7938
9281,59.1716
9282,59.2619
9283,59.0545
9284,58.5157
9285,59.1631
9286,58.9212
9287,59.3698
9288,59.4469
9289,59.9284
9290,60.1958
9291,61.337
9292,60.2472
9293,60.7655
9294,61.887
9295,61.342
9296,62.0885
9297,62.3351
9298,63.15
9299,63.943
9300,63.8236
9301,64.4184
9302,64.3818
9303,64.6733
9304,65.0998
9305,65.2023
9306,64.6656
9307,65.596
9308,65.235
9309,66.2147
9310,66.2829
9311,66.19
9312,66.2415
9313,66.6015
9314,66.0305
9315,66.0234
9316,66.6777
9317,66.2974
9318,65.6277
9319,65.5476
9320,65.5986
9321,65.6335
9322,65.5836
9323,66.0262
9324,66.9301
9325,66.3514
9326,65.5686
9327,65.4716
9328,65.6797
9329,65.9056
9330,65.7906
9331,66.1347
9332,66.4343
9333,67.0341
9334,67.3986
9335,66.1227
9336,67.8919
9337,67.7106
9338,66.7936
9339,66.1729
9340,66.9775
9341,67.3447
9342,67.0621
9343,67.9237
9344,68.1678
9345,67.9094
9346,68.1345
9347,67.5036
9348,67.5412
9349,67.5949
9350,67.2621
9351,68.7826
9352,68.4598
9353,69.1473
9354,69.2954
9355,68.2721
9356,67.7729
9357,68.6894
9358,68.474
9359,68.5117
9360,67.7569
9361,68.1767
9362,68.2323
9363,68.1097
9364,68.3055
9365,68.6141
9366,68.8251
9367,69.4124
9368,69.753
9369,68.3814
9370,67.7706
9371,67.8447
9372,68.9451
9373,69.6408
9374,69.7092
9375,69.3949
9376,68.7834
9377,69.3228
9378,69.6518
9379,69.1333
9380,67.9028
9381,67.4722
9382,67.5037
9383,67.4921
9384,67.6048
9385,67.0301
9386,66.1196
9387,65.6023
9388,64.9054
9389,64.4502
9390,64.4781
9391,64.0196
9392,63.6948
9393,63.0602
9394,63.6408
9395,63.553
9396,63.7462
9397,64.7672
9398,64.9037
9399,64.2976
9400,63.2274
9401,63.2357
9402,63.5934
9403,63.6481
9404,63.102
9405,63.3496
9406,62.8115
9407,62.7332
9408,63.3606
9409,62.5239
9410,61.9182
9411,61.4936
9412,61.0759
9413,60.9811
9414,60.651
9415,60.6038
9416,60.997
9417,61.3963
9418,62.1837
9419,61.5582
9420,61.0762
9421,60.6155
9422,60.9835
9423,60.4571
9424,60.3409
9425,60.5845
9426,60.0023
9427,60.3449
9428,61.4562
9429,62.5511
9430,62.0232
9431,62.465
9432,63.0424
9433,62.9207
9434,62.688
9435,63.0676
9436,62.4313
9437,63.3844
9438,62.7623
9439,62.8279
9440,61.6689
9441,62.6095
9442,62.93
9443,62.7335
9444,62.7126
9445,63.544
9446,62.4215
9447,61.9813
9448,62.313
9449,62.4571
9450,62.87
9451,63.3329
9452,62.9034
9453,63.0561
9454,62.8594
9455,62.8196
9456,63.538
9457,63.2783
9458,62.1929
9459,62.314
9460,62.4658
9461,63.2551
9462,62.675
9463,62.1691
9464,62.2838
9465,60.9876
9466,61.3906
9467,61.3501
9468,60.1684
9469,59.2455
9470,58.9912
9471,58.6638
9472,57.2446
9473,56.8044
9474,56.4653
9475,55.5148
9476,55.7167
9477,55.8449
9478,55.2413
9479,55.2034
9480,55.3714
9481,55.5333
9482,55.5136
9483,55.3633
9484,55.9171
9485,55.5442
9486,54.2767
9487,53.909
9488,53.889
9489,53.0295
9490,52.1513
9491,51.8362
9492,51.4839
9493,51.3232
